29800,VR,Voltage Regulator,https://www.acronymslist.com/acronym/29800.html
29801,VR,Voltage Relay,https://www.acronymslist.com/acronym/29801.html
29802,VRB,VHFRecoveryBeacon,https://www.acronymslist.com/acronym/29802.html
29803,VRCS,Vernier Reaction Control System,https://www.acronymslist.com/acronym/29803.html
29804,VREL,Relative Velocity,https://www.acronymslist.com/acronym/29804.html
29805,VRF,Vertical  Removal  Fixture,https://www.acronymslist.com/acronym/29805.html
29806,VRL,Vertical  Recovery  Line,https://www.acronymslist.com/acronym/29806.html
29807,VRL,Vertical Reference Line,https://www.acronymslist.com/acronym/29807.html
29808,VRMS,Volts  Root  MeanSquare,https://www.acronymslist.com/acronym/29808.html
29809,VRNR,Vernier,https://www.acronymslist.com/acronym/29809.html
29810,VRR,Verification Readiness Review,https://www.acronymslist.com/acronym/29810.html
29811,V-RTIF,Vandenberg Real Time Interface,https://www.acronymslist.com/acronym/29811.html
29812,VS,Staging Velocity,https://www.acronymslist.com/acronym/29812.html
29813,VS,Versus,https://www.acronymslist.com/acronym/29813.html
29814,VSA,Variable Stability Aircraft,https://www.acronymslist.com/acronym/29814.html
29815,VSA,Verification Site Approval,https://www.acronymslist.com/acronym/29815.html
29816,VSB,Vestigial Side Band,https://www.acronymslist.com/acronym/29816.html
29817,VSD,Vertical Situation Display,https://www.acronymslist.com/acronym/29817.html
29818,VSI,Vertical Speed Indicator,https://www.acronymslist.com/acronym/29818.html
29819,VSI,Video Simulation Interface,https://www.acronymslist.com/acronym/29819.html
29820,VSN,Video  SwitchingNetwork,https://www.acronymslist.com/acronym/29820.html
29821,VSO,Very Stable Oscillator,https://www.acronymslist.com/acronym/29821.html
29822,VSTAG,Vandenberg Shuttle Turnaround AnalYsis Group,https://www.acronymslist.com/acronym/29822.html
29823,VSWR,Visual Standing Wave Ratio,https://www.acronymslist.com/acronym/29823.html
29824,VSWR,Voltage Standing Wave Ratio,https://www.acronymslist.com/acronym/29824.html
29825,VT,STS Processing (KSC VO Dir.),https://www.acronymslist.com/acronym/29825.html
29826,VT,Vent,https://www.acronymslist.com/acronym/29826.html
29827,VTF,Vertical Test Flight,https://www.acronymslist.com/acronym/29827.html
29828,VTM,Vibration Test Module,https://www.acronymslist.com/acronym/29828.html
29829,VTN,Verification  TestNetwork,https://www.acronymslist.com/acronym/29829.html
29830,VTP,Vehicle Test Plan,https://www.acronymslist.com/acronym/29830.html
29831,VTP,Verification TestProgram,https://www.acronymslist.com/acronym/29831.html
29832,VTP,Verification Test Plan,https://www.acronymslist.com/acronym/29832.html
29833,VTR,Verification  TextReports,https://www.acronymslist.com/acronym/29833.html
29834,VTR,Video Tape Recorder,https://www.acronymslist.com/acronym/29834.html
29835,VTR,Video Tape Recorder,https://www.acronymslist.com/acronym/29835.html
29836,VTS,Vandenberg Tracking Station,https://www.acronymslist.com/acronym/29836.html
29837,VTS,Vertical Test Site,https://www.acronymslist.com/acronym/29837.html
29838,VTS,Vertical Test Stand,https://www.acronymslist.com/acronym/29838.html
29839,VTS,Vertical Test System,https://www.acronymslist.com/acronym/29839.html
29840,VTVM,VacuumTubeVoltmeter,https://www.acronymslist.com/acronym/29840.html
29841,VTX,Vertex,https://www.acronymslist.com/acronym/29841.html
29842,VU,VehicleUnit,https://www.acronymslist.com/acronym/29842.html
29843,VU,Vehicle Utility,https://www.acronymslist.com/acronym/29843.html
29844,VU,VolumeUnit,https://www.acronymslist.com/acronym/29844.html
29845,VV,Vent Valve,https://www.acronymslist.com/acronym/29845.html
29846,VV,Vertical Velocity,https://www.acronymslist.com/acronym/29846.html
29847,VVI,Vertical Velocity  Indicator,https://www.acronymslist.com/acronym/29847.html
29848,VX,Velocity Along The  X-Axis,https://www.acronymslist.com/acronym/29848.html
29849,VY,Velocity Along The  Y-Axis,https://www.acronymslist.com/acronym/29849.html
29850,VZ,Velocity Along The  Z-Axis,https://www.acronymslist.com/acronym/29850.html
29851,W,Watt,https://www.acronymslist.com/acronym/29851.html
29852,W,West,https://www.acronymslist.com/acronym/29852.html
29853,W,Wide,https://www.acronymslist.com/acronym/29853.html
29854,W,Window,https://www.acronymslist.com/acronym/29854.html
29855,W&B,Weight And Balance,https://www.acronymslist.com/acronym/29855.html
29856,W&C,Wire And Cable,https://www.acronymslist.com/acronym/29856.html
29857,W/,With,https://www.acronymslist.com/acronym/29857.html
29858,W/B,Wideband,https://www.acronymslist.com/acronym/29858.html
29859,W/E,Wing Elevon,https://www.acronymslist.com/acronym/29859.html
29860,W/G,Water/Glycol,https://www.acronymslist.com/acronym/29860.html
29861,W/H,Watt-Hour,https://www.acronymslist.com/acronym/29861.html
29862,W/O,Without,https://www.acronymslist.com/acronym/29862.html
29863,W/S,Work Station,https://www.acronymslist.com/acronym/29863.html
29864,W/T,Wind Tunnel,https://www.acronymslist.com/acronym/29864.html
29865,W/W,Weather,https://www.acronymslist.com/acronym/29865.html
29866,W/W,Wheel Well,https://www.acronymslist.com/acronym/29866.html
29867,W/WMS,Water/Waste Management System (Subsystem),https://www.acronymslist.com/acronym/29867.html
29868,W/Y,Wrist Yaw,https://www.acronymslist.com/acronym/29868.html
29869,WA,Wide Angle,https://www.acronymslist.com/acronym/29869.html
29870,WA,Work Authorization,https://www.acronymslist.com/acronym/29870.html
29871,WAD,Work Authorization Document/Shop Order,https://www.acronymslist.com/acronym/29871.html
29872,WAD/NU,Work Authorization Number,https://www.acronymslist.com/acronym/29872.html
29873,WAR,Work Authorization Report,https://www.acronymslist.com/acronym/29873.html
29874,WARN,Warning,https://www.acronymslist.com/acronym/29874.html
29875,WAT,Web Action Time,https://www.acronymslist.com/acronym/29875.html
29876,WB,Waterboiler,https://www.acronymslist.com/acronym/29876.html
29877,WBC,White Blood Cells,https://www.acronymslist.com/acronym/29877.html
29878,WBDI,Wideband Data Interleaver,https://www.acronymslist.com/acronym/29878.html
29879,WBR,Work Bench Rack,https://www.acronymslist.com/acronym/29879.html
29880,WBS,Work Breakdown Structure,https://www.acronymslist.com/acronym/29880.html
29881,WBSC,Wide-band Signal Conditioner,https://www.acronymslist.com/acronym/29881.html
29882,WBSC,Wide-Band Signal Conditioner,https://www.acronymslist.com/acronym/29882.html
29883,WBT,Wide-Band Terminal,https://www.acronymslist.com/acronym/29883.html
29884,WCCU,Wireless Crew Communication Unit,https://www.acronymslist.com/acronym/29884.html
29885,WCLS,Water Coolant Loop System,https://www.acronymslist.com/acronym/29885.html
29886,WCS,Waste Collection System,https://www.acronymslist.com/acronym/29886.html
29887,W-G,Water-Glycol,https://www.acronymslist.com/acronym/29887.html
29888,WMC,Waste Management Compartment,https://www.acronymslist.com/acronym/29888.html
29889,WONG,Weight On Nose Gear,https://www.acronymslist.com/acronym/29889.html
29890,WOW,Weight On Wheels,https://www.acronymslist.com/acronym/29890.html
29891,WP,Way Point,https://www.acronymslist.com/acronym/29891.html
29892,WSB,Water Spray Boiler,https://www.acronymslist.com/acronym/29892.html
29893,WSGT,White Sands Ground Terminal,https://www.acronymslist.com/acronym/29893.html
29894,WSTF,White Sands Test Facility,https://www.acronymslist.com/acronym/29894.html
29895,WTR,Western Test Range,https://www.acronymslist.com/acronym/29895.html
29896,WTR,Western Test Range,https://www.acronymslist.com/acronym/29896.html
29897,WTR,SYS Water System,https://www.acronymslist.com/acronym/29897.html
29898,WTSC,Wet Tantalum Slug Capacitor,https://www.acronymslist.com/acronym/29898.html
29899,WTT,Wind Tunnel Test,https://www.acronymslist.com/acronym/29899.html
29900,WUC,Work Unit Code,https://www.acronymslist.com/acronym/29900.html
29901,WUCF,Work Unit Code File,https://www.acronymslist.com/acronym/29901.html
29902,WUSCI,  Western Union Space Communications,https://www.acronymslist.com/acronym/29902.html
29903,WW,Water Waste,https://www.acronymslist.com/acronym/29903.html
29904,WW,Wire Wrap,https://www.acronymslist.com/acronym/29904.html
29905,WWMS,Waste Water Management System,https://www.acronymslist.com/acronym/29905.html
29906,WX,Weather,https://www.acronymslist.com/acronym/29906.html
29907,ADB,Asian Development Bank,https://www.acronymslist.com/acronym/29907.html
29908,AECL,Atomic Energy Of Canada Limited,https://www.acronymslist.com/acronym/29908.html
29909,APEC,Asia Pacific Economic Cooperation,https://www.acronymslist.com/acronym/29909.html
29910,ASEAN,Association Of Southeast Asian Nations,https://www.acronymslist.com/acronym/29910.html
29911,CAPP,Canadian Association Of Petroleum Producers,https://www.acronymslist.com/acronym/29911.html
29912,CCFM,Canadian Council Of Forest Ministers,https://www.acronymslist.com/acronym/29912.html
29913,CCICED,China Council For International Cooperation On Environment And Development,https://www.acronymslist.com/acronym/29913.html
29914,CCME,Canadian Council Of Ministers Of The Environment,https://www.acronymslist.com/acronym/29914.html
29915,CCPA,Canadian Centre For Policy Alternatives,https://www.acronymslist.com/acronym/29915.html
29916,CDM,Clean Development Mechanism,https://www.acronymslist.com/acronym/29916.html
29917,CEC,Commission For Environmental Cooperation,https://www.acronymslist.com/acronym/29917.html
29918,CELA,Canadian Environmental Law Association,https://www.acronymslist.com/acronym/29918.html
29919,CESD,Commissioner Of The Environment And Sustainable Development,https://www.acronymslist.com/acronym/29919.html
29920,CETAC,Canadian Environmental Technology Advancement Corporation,https://www.acronymslist.com/acronym/29920.html
29921,CFA,Canadian Forestry Association,https://www.acronymslist.com/acronym/29921.html
29922,CFS,Canada. Natural Resources Canada. Canadian Forest Service,https://www.acronymslist.com/acronym/29922.html
29923,CGCP,Royal Society Of Canada. Canadian Global Change Program,https://www.acronymslist.com/acronym/29923.html
29924,CGIAR,Consultative Group On International Agricultural Research,https://www.acronymslist.com/acronym/29924.html
29925,CIDA,Canadian International Development Agency,https://www.acronymslist.com/acronym/29925.html
29926,CIER,Centre For Indigenous Environmental Resources,https://www.acronymslist.com/acronym/29926.html
29927,CIF,Canadian Institute Of Forestry,https://www.acronymslist.com/acronym/29927.html
29928,CITES,Convention On International Trade In Endangered Species,https://www.acronymslist.com/acronym/29928.html
29929,CPPA,Canadian Pulp And Paper Association (Montreal),https://www.acronymslist.com/acronym/29929.html
29930,CSA,Canadian Standards Association,https://www.acronymslist.com/acronym/29930.html
29931,CSD / UNCSD,United Nations Commission On Sustainable Development,https://www.acronymslist.com/acronym/29931.html
29932,CWF,Canadian Wildlife Federation,https://www.acronymslist.com/acronym/29932.html
29933,DFAIT,Canada. Department Of Foreign Affairs And International Trade,https://www.acronymslist.com/acronym/29933.html
29934,DFO,Canada. Department Of Fisheries And Oceans,https://www.acronymslist.com/acronym/29934.html
29935,DND,Canada. Department Of National Defense,https://www.acronymslist.com/acronym/29935.html
29936,DOE,Canada. Environment Canada,https://www.acronymslist.com/acronym/29936.html
29937,ELCI,Environment Liaison Centre International,https://www.acronymslist.com/acronym/29937.html
29938,EMS,Environmental Management System,https://www.acronymslist.com/acronym/29938.html
29939,EPA,United States. Environmental Protection Agency,https://www.acronymslist.com/acronym/29939.html
29940,FAO,Food And Agriculture Organization Of The United Nations,https://www.acronymslist.com/acronym/29940.html
29941,FCCC,Framework Convention On Climate Change,https://www.acronymslist.com/acronym/29941.html
29942,FOE,Friends Of The Earth,https://www.acronymslist.com/acronym/29942.html
29943,FSC,Forest Stewardship Council,https://www.acronymslist.com/acronym/29943.html
29944,GATT,General Agreement On Trade And Tariffs,https://www.acronymslist.com/acronym/29944.html
29945,GDP,Gross Domestic Product,https://www.acronymslist.com/acronym/29945.html
29946,GEF,Global Environment Facility,https://www.acronymslist.com/acronym/29946.html
29947,GHG,Greenhouse Gases,https://www.acronymslist.com/acronym/29947.html
29948,GNP,Gross National Product,https://www.acronymslist.com/acronym/29948.html
29949,ICHRDD,International Centre For Human Rights And Democratic Development,https://www.acronymslist.com/acronym/29949.html
29950,ICJ,International Court Of Justice,https://www.acronymslist.com/acronym/29950.html
29951,ICLEI,International Centre For Local Environmental Initiatives,https://www.acronymslist.com/acronym/29951.html
29952,ICRAF,International Centre For Research On Agriculture And Forestry,https://www.acronymslist.com/acronym/29952.html
29953,ICTSD,International Centre For Trade And Sustainable Development,https://www.acronymslist.com/acronym/29953.html
29954,IDRC,International Development Research Centre,https://www.acronymslist.com/acronym/29954.html
29955,IDS,University Of Sussex. Institute Of Development Studies,https://www.acronymslist.com/acronym/29955.html
29956,IFAD,International Fund For Agricultural Development,https://www.acronymslist.com/acronym/29956.html
29957,IIED,International Institute For Environment And Development,https://www.acronymslist.com/acronym/29957.html
29958,IISD,International Institute For Sustainable Development,https://www.acronymslist.com/acronym/29958.html
29959,IJC,International Joint Commission,https://www.acronymslist.com/acronym/29959.html
29960,IMF,International Monetary Fund,https://www.acronymslist.com/acronym/29960.html
29961,IMFN,International Model Forest Network,https://www.acronymslist.com/acronym/29961.html
29962,INAC,Canada. Indian And Northern Affairs Canada,https://www.acronymslist.com/acronym/29962.html
29963,IRPP,Institute For Research On Public Policy,https://www.acronymslist.com/acronym/29963.html
29964,ISEE,International Society For Ecological Economics,https://www.acronymslist.com/acronym/29964.html
29965,ISO,International Organization For Standardization,https://www.acronymslist.com/acronym/29965.html
29966,ITTO,International Tropical Timber Organization,https://www.acronymslist.com/acronym/29966.html
29967,IUCN,IUCN The World Conservation Union,https://www.acronymslist.com/acronym/29967.html
29968,JI,Joint Implementation,https://www.acronymslist.com/acronym/29968.html
29969,MAI,Multilateral Agreement On Investment,https://www.acronymslist.com/acronym/29969.html
29970,MRTEE,Manitoba Round Table On The Environment And The Economy,https://www.acronymslist.com/acronym/29970.html
29971,NAFTA,North American Free Trade Agreement,https://www.acronymslist.com/acronym/29971.html
29972,NGLS,United Nations Non-Governmental Liaison Service,https://www.acronymslist.com/acronym/29972.html
29973,NRC,Canada. Natural Resources Canada,https://www.acronymslist.com/acronym/29973.html
29974,NRTEE,National Round Table On The Environment And The Economy,https://www.acronymslist.com/acronym/29974.html
29975,NSI,North South Institute,https://www.acronymslist.com/acronym/29975.html
29976,OAS,Organization Of American States,https://www.acronymslist.com/acronym/29976.html
29977,ODA,Overseas Development Agency (United Kingdom),https://www.acronymslist.com/acronym/29977.html
29978,OECD,Organisation For Economic Co-operation And Development,https://www.acronymslist.com/acronym/29978.html
29979,REC, Regional Environment Centre (Budapest,https://www.acronymslist.com/acronym/29979.html
29980,SDPI, Sustainable Development Policy Institute (Karachi,https://www.acronymslist.com/acronym/29980.html
29981,SDRI,Sustainable Development Research Institute (Vancouver),https://www.acronymslist.com/acronym/29981.html
29982,SEI,Stockholm Environment Institute,https://www.acronymslist.com/acronym/29982.html
29983,SID,Society For International Development,https://www.acronymslist.com/acronym/29983.html
29984,SIDA,Swedish International Development Agency,https://www.acronymslist.com/acronym/29984.html
29985,TERI,Tata Energy Research Institute,https://www.acronymslist.com/acronym/29985.html
29986,TNS,The Natural Step,https://www.acronymslist.com/acronym/29986.html
29987,TRIPS,Trade-related Intellectual Property Rights Trade,https://www.acronymslist.com/acronym/29987.html
29988,UN,United Nations,https://www.acronymslist.com/acronym/29988.html
29989,UNCED,United Nations Conference On Environment And Development,https://www.acronymslist.com/acronym/29989.html
29990,UNCTAD,United Nations Conference On Trade And Development,https://www.acronymslist.com/acronym/29990.html
29991,UNDP,United Nations Development Programme,https://www.acronymslist.com/acronym/29991.html
29992,UNEP,United Nations Environment Programme,https://www.acronymslist.com/acronym/29992.html
29993,UNESCO, United Nations Educational,https://www.acronymslist.com/acronym/29993.html
29994,UNFPA,United Nations Population Fund,https://www.acronymslist.com/acronym/29994.html
29995,UNHCR,United Nations High Commissioner For Refugees,https://www.acronymslist.com/acronym/29995.html
29996,UNICEF,United Nations Children's Fund,https://www.acronymslist.com/acronym/29996.html
29997,UNIDO,United Nations Industrial Development Organization,https://www.acronymslist.com/acronym/29997.html
29998,UNRISD,United Nations Research Institute For Social Development,https://www.acronymslist.com/acronym/29998.html
29999,USAID,United States Agency For International Development,https://www.acronymslist.com/acronym/29999.html
30000,WBCSD,World Business Council For Sustainable Development,https://www.acronymslist.com/acronym/30000.html
30001,WCED,World Commission On Environment And Development (Brundtland),https://www.acronymslist.com/acronym/30001.html
30002,WCFSD,World Commission On Forests And Sustainable Development,https://www.acronymslist.com/acronym/30002.html
30003,WEC,World Environment Centre,https://www.acronymslist.com/acronym/30003.html
30004,WEDO,Women's Environment And Development Organization,https://www.acronymslist.com/acronym/30004.html
30005,WHO,World Health Organization,https://www.acronymslist.com/acronym/30005.html
30006,WMO,World Meteorological Organization,https://www.acronymslist.com/acronym/30006.html
30007,WRI,World Resources Institute,https://www.acronymslist.com/acronym/30007.html
30008,WTO,World Trade Organization,https://www.acronymslist.com/acronym/30008.html
30009,WWF,Worldwide Fund For Nature (formerly World Wildlife Fund),https://www.acronymslist.com/acronym/30009.html
30010,WWI,Worldwatch Institute,https://www.acronymslist.com/acronym/30010.html
30011,ABBA,Automated Biomass Burning Algorithm,https://www.acronymslist.com/acronym/30011.html
30012,ABI,Advanced Baseline Imager,https://www.acronymslist.com/acronym/30012.html
30013,ABS,Advanced Baseline Sounder,https://www.acronymslist.com/acronym/30013.html
30014,AC,Alternating Current,https://www.acronymslist.com/acronym/30014.html
30015,ACRIM,Active Cavity Radiometer Irradiance Monitor (EOS),https://www.acronymslist.com/acronym/30015.html
30016,ADEOS,ADvanced Earth Observing Satellite (Japan),https://www.acronymslist.com/acronym/30016.html
30017,AERI,Atmospheric Emitted Radiance Interferometer,https://www.acronymslist.com/acronym/30017.html
30018,AIRS,Atmospheric InfraRed Sounder (EOS),https://www.acronymslist.com/acronym/30018.html
30019,AMRIR,Advanced Medium Resolution Infrared Radiometer,https://www.acronymslist.com/acronym/30019.html
30020,AMS,American Meteorological Society,https://www.acronymslist.com/acronym/30020.html
30021,AMSU,Advanced Microwave Sounder Unit (EOS),https://www.acronymslist.com/acronym/30021.html
30022,AO&SS, Atmospheric,https://www.acronymslist.com/acronym/30022.html
30023,AOS,(Department Of) Atmospheric And Oceanic Sciences,https://www.acronymslist.com/acronym/30023.html
30024,AOT,Aerosol Optical Thickness,https://www.acronymslist.com/acronym/30024.html
30025,APP,AVHRR Polar Pathfinder,https://www.acronymslist.com/acronym/30025.html
30026,ASPT,Advanced Satellite Products Team (NOAA/ORA),https://www.acronymslist.com/acronym/30026.html
30027,ASTER,Advanced Spaceborne Thermal Emission And Reflection Radiometer (EOS),https://www.acronymslist.com/acronym/30027.html
30028,ATOVS,Advanced TIROS Operational Vertical Sounder,https://www.acronymslist.com/acronym/30028.html
30029,AU,Astronomical Unit,https://www.acronymslist.com/acronym/30029.html
30030,AURA,Association Of Universities For Research In Astronomy,https://www.acronymslist.com/acronym/30030.html
30031,AVHRR,Advanced Very High Resolution Radiometer,https://www.acronymslist.com/acronym/30031.html
30032,AVIRIS,Airborne Visible InfraRed Imaging Spectrometer (JPL),https://www.acronymslist.com/acronym/30032.html
30033,BIBEX,Biomass Burning Experiment,https://www.acronymslist.com/acronym/30033.html
30034,BIT,Binary Digit,https://www.acronymslist.com/acronym/30034.html
30035,C,Centigrade,https://www.acronymslist.com/acronym/30035.html
30036,CAC,Climate Analysis Center,https://www.acronymslist.com/acronym/30036.html
30037,CCR,Center For Climatic Research (IES),https://www.acronymslist.com/acronym/30037.html
30038,CD-ROM,Compact Disc-Read Only Memory,https://www.acronymslist.com/acronym/30038.html
30039,CERES,Clouds And The Earth's Radiant Energy System (EOS),https://www.acronymslist.com/acronym/30039.html
30040,CFC,ChloroFluoroCarbon,https://www.acronymslist.com/acronym/30040.html
30041,CH4,Methane,https://www.acronymslist.com/acronym/30041.html
30042,CIMSS,Cooperative Institute For Meteorological Satellite Studies,https://www.acronymslist.com/acronym/30042.html
30043,COMET,Cooperative Program For Operational Meteorology Education And Training (NOAA And UCAR),https://www.acronymslist.com/acronym/30043.html
30044,COMSAT,COMmunications SATellite,https://www.acronymslist.com/acronym/30044.html
30045,CONUS,CONtinental (or CONterminus) United States,https://www.acronymslist.com/acronym/30045.html
30046,CPC,Climate Prediction Center (NWS Center),https://www.acronymslist.com/acronym/30046.html
30047,CRAS,CIMSS Regional Assimilation System,https://www.acronymslist.com/acronym/30047.html
30048,CRIS,Cross-track Infrared Sounder,https://www.acronymslist.com/acronym/30048.html
30049,CSBT,Clear-Sky Brightness Temperature,https://www.acronymslist.com/acronym/30049.html
30050,DCS,Data Collection System (NOAA Polar Orbiting Satellites),https://www.acronymslist.com/acronym/30050.html
30051,DOIT,Department Of Information Technology (UW-MSN),https://www.acronymslist.com/acronym/30051.html
30052,DORIS,Doppler Orbitography And Radiopositioning Integrated By Satellite (EOS),https://www.acronymslist.com/acronym/30052.html
30053,DXS,Diffuse X-ray Spectrometer,https://www.acronymslist.com/acronym/30053.html
30054,EARTHKAM,Earth Knowledge Acquired By Middle-schoolers,https://www.acronymslist.com/acronym/30054.html
30055,ECMWF,European Centre For Medium-range Weather Forecasts,https://www.acronymslist.com/acronym/30055.html
30056,EDC,EROS Data Center,https://www.acronymslist.com/acronym/30056.html
30057,EM,ElectroMagnetic,https://www.acronymslist.com/acronym/30057.html
30058,ENSO,El Ni?o/Southern Oscillation,https://www.acronymslist.com/acronym/30058.html
30059,EOS,Earth Observing System,https://www.acronymslist.com/acronym/30059.html
30060,EOSDIS,Earth Observing System Data And Information System,https://www.acronymslist.com/acronym/30060.html
30061,EPA,Environmental Protection Agency (U.S.),https://www.acronymslist.com/acronym/30061.html
30062,EPS,European Polar Satellite,https://www.acronymslist.com/acronym/30062.html
30063,ER-2, Earth Resources (plane),https://www.acronymslist.com/acronym/30063.html
30064,ERBE,Earth Radiation Budget Experiment,https://www.acronymslist.com/acronym/30064.html
30065,ERBS,Earth Radiation Budget Satellite,https://www.acronymslist.com/acronym/30065.html
30066,EROS,Earth Resources Observing System,https://www.acronymslist.com/acronym/30066.html
30067,ERS,ESA Remote Sensing Satellite,https://www.acronymslist.com/acronym/30067.html
30068,ERSC,Environmental Remote Sensing Center (IES),https://www.acronymslist.com/acronym/30068.html
30069,ESE,Earth Science Enterprise (NASA),https://www.acronymslist.com/acronym/30069.html
30070,ESMR,Electrically Scanning Microwave Radiometer,https://www.acronymslist.com/acronym/30070.html
30071,ESOC,European Satellite Operations Center,https://www.acronymslist.com/acronym/30071.html
30072,ESSA,Environmental Science Services Administration (preceded NOAA),https://www.acronymslist.com/acronym/30072.html
30073,ESSP,Earth System Science Pathfinder Mission (ESSP),https://www.acronymslist.com/acronym/30073.html
30074,EUMETSAT,EUropean Organization For The Exploitation Of METeorological SATellites,https://www.acronymslist.com/acronym/30074.html
30075,FLAMBE,Fire Locating And Monitoring Of Burning Emissions,https://www.acronymslist.com/acronym/30075.html
30076,FSL,Forecast Systems Laboratory (a NOAA ERL),https://www.acronymslist.com/acronym/30076.html
30077,FTS, Fourier Transform Spectrometer (HIS,https://www.acronymslist.com/acronym/30077.html
30078,GAC,Global Area Coverage,https://www.acronymslist.com/acronym/30078.html
30079,GARS,GOES Archive And Retrieval System,https://www.acronymslist.com/acronym/30079.html
30080,GASP,GOES Aerosol Smoke Product,https://www.acronymslist.com/acronym/30080.html
30081,GEOSAT,GEOdetic SATellite,https://www.acronymslist.com/acronym/30081.html
30082,GEWEX,Global Energy And Water Cycle EXperiment (WCRP),https://www.acronymslist.com/acronym/30082.html
30083,GIFTS,Geosynchronous Imaging Fourier Transform Spectrometer,https://www.acronymslist.com/acronym/30083.html
30084,GLOBE,Global Learning And Observations To Benefit The Environment,https://www.acronymslist.com/acronym/30084.html
30085,GMS,Geostationary Meteorological Satellite,https://www.acronymslist.com/acronym/30085.html
30086,GMT,Greenwich Mean Time (repl. By UTC),https://www.acronymslist.com/acronym/30086.html
30087,GOES,Geostationary Operational Environmental Satellite,https://www.acronymslist.com/acronym/30087.html
30088,GPS,Global Positioning System,https://www.acronymslist.com/acronym/30088.html
30089,H2O,Water (vapor),https://www.acronymslist.com/acronym/30089.html
30090,HIMSS,HIgh-resolution Microwave Spectrometer Sounder,https://www.acronymslist.com/acronym/30090.html
30091,HIRDLS,HIgh-Resolution Dynamics Limb Sounder (EOS),https://www.acronymslist.com/acronym/30091.html
30092,HIRES,HIgh RESolution,https://www.acronymslist.com/acronym/30092.html
30093,HIRIS,HIgh-Resolution Imaging Spectrometer (EOS),https://www.acronymslist.com/acronym/30093.html
30094,HIRS,High-resolution Infrared Radiation Sounder,https://www.acronymslist.com/acronym/30094.html
30095,HIS,High-resolution Interferometer Sounder,https://www.acronymslist.com/acronym/30095.html
30096,HRIR,High Resolution Infrared Radiometer,https://www.acronymslist.com/acronym/30096.html
30097,HSB,Humidity Sounder For Brazil,https://www.acronymslist.com/acronym/30097.html
30098,HSRL,High Spectral Resolution Lidar,https://www.acronymslist.com/acronym/30098.html
30099,HST,Hubble Space Telescope,https://www.acronymslist.com/acronym/30099.html
30100,HZ,Hertz,https://www.acronymslist.com/acronym/30100.html
30101,IES,Institute For Environmental Studies (UW),https://www.acronymslist.com/acronym/30101.html
30102,IMAPP,International MODIS/AIRS Processing Package,https://www.acronymslist.com/acronym/30102.html
30103,IMG,Interferometric Monitor For Greenhouse Gases,https://www.acronymslist.com/acronym/30103.html
30104,IRIS,Infrared Radiation Interferometer Spectrometer (1960s),https://www.acronymslist.com/acronym/30104.html
30105,ITOS,Improved Television And Infrared Observation Satellite (1970s),https://www.acronymslist.com/acronym/30105.html
30106,ITS,Interferometer Thermal Sounder (HIS),https://www.acronymslist.com/acronym/30106.html
30107,JPL,Jet Propulsion Laboratory,https://www.acronymslist.com/acronym/30107.html
30108,JSC, Johnson Space Center (NASA,https://www.acronymslist.com/acronym/30108.html
30109,K, Kilo,https://www.acronymslist.com/acronym/30109.html
30110,KB/S,Kilobits Per Second,https://www.acronymslist.com/acronym/30110.html
30111,KM,Kilometer,https://www.acronymslist.com/acronym/30111.html
30112,KSC,Kennedy Space Center,https://www.acronymslist.com/acronym/30112.html
30113,LAKE-ICE,Lake-Induced Convection Experiment,https://www.acronymslist.com/acronym/30113.html
30114,LASER,Light Amplification By Stimulated Emission Of Radiation,https://www.acronymslist.com/acronym/30114.html
30115,LAWS,Laser Atmospheric Wind Sounder (EOS),https://www.acronymslist.com/acronym/30115.html
30116,LED,Light Emitting Diode,https://www.acronymslist.com/acronym/30116.html
30117,LIDAR,LIght Detection And Ranging,https://www.acronymslist.com/acronym/30117.html
30118,M,Meter(s),https://www.acronymslist.com/acronym/30118.html
30119,MAMS,Multispectral Atmospheric Mapping Sensor,https://www.acronymslist.com/acronym/30119.html
30120,MAS,MODIS Airborne Simulator,https://www.acronymslist.com/acronym/30120.html
30121,MB,Millibar(s),https://www.acronymslist.com/acronym/30121.html
30122,MB OR MB,Megabytes (or Megabits),https://www.acronymslist.com/acronym/30122.html
30123,MB/S,Megabytes Per Second,https://www.acronymslist.com/acronym/30123.html
30124,MCIDAS,Man Computer Interactive Data Access System,https://www.acronymslist.com/acronym/30124.html
30125,METEOSAT,METEOrological SATellite (European),https://www.acronymslist.com/acronym/30125.html
30126,MHZ,MegaHertz,https://www.acronymslist.com/acronym/30126.html
30127,MISR,Multi-angle Imaging Spectro-Radiometer (EOS),https://www.acronymslist.com/acronym/30127.html
30128,MLS,Microwave Limb Sounder (EOS),https://www.acronymslist.com/acronym/30128.html
30129,MODIS,MODerate-resolution Imaging Spectroradiometer (EOS),https://www.acronymslist.com/acronym/30129.html
30130,MODIS-N,MODerate-resolution Imaging Spectroradiometer-Nadir (EOS),https://www.acronymslist.com/acronym/30130.html
30131,MOPITT,Measurements Of Pollution In The Troposphere (EOS),https://www.acronymslist.com/acronym/30131.html
30132,MSG,Meteosat Second Generation,https://www.acronymslist.com/acronym/30132.html
30133,MSL,Mean Sea Level,https://www.acronymslist.com/acronym/30133.html
30134,MSLP,MSL Pressure,https://www.acronymslist.com/acronym/30134.html
30135,MSS,Multi-Spectral Scanner,https://www.acronymslist.com/acronym/30135.html
